5/2/17,Microsoft's sleek Surface Laptop is the flagship for Windows 10 S,Microsoft's new Surface Laptop was created to showcase Windows 10 S and lead a new generation of Windows 10 S ultraportable devices.
5/2/17,South KoreaÕs likely next president warns the U.S. not to meddle in its democracy,But Moon Jae-in says he thinks ÒTrump is more reasonable than he is generally perceived.Ó
5/2/17,Trump and Putin to Talk Amid Tension Over Syria,The American and Russian presidents will have their first conversation since the rupture over the Syrian chemical attack and the American retaliation.
5/2/17,Ivanka TrumpÕs West Wing Agenda,The first daughter has the presidentÕs trust and a widening portfolio. So what will she do with it?
5/2/17,Generation Macron: Young liberal EU leaders rally behind French 'Kennedy',"If Emmanuel Macron wins Sunday's French presidential run-off, Europe's pro-EU liberals will finally have their champion."
5/2/17,FBI woman went to Syria to wed IS recruiter she investigated,The married linguist reportedly wed the jihadist six months after being assigned to investigate him.
5/2/17,Trump Tries to Save Face After Taking a Thumping on His First Budget Showdown,President Donald TrumpÕs first budget showdown with CongressÊwent so poorly heÕs already talking about a government shutdown in September and an end to the SenateÕs filibuster rule.
5/2/17,"Cattle Futures, Beef Price Soar After Blizzard Clobbers Midwest","Cattle futures extended a surge to a record and wholesale beef jumped to a 13-month high after a weekend blizzard hammered the Midwest, and a Kansas livestock group estimated the snowstorm may have killed thousands of animals, signaling tightening meat supplies."
5/2/17,Putin Pushes Syria Peacekeeper Plan With Trump to Save Truce,President Vladimir Putin is pushing a planÊwith U.S. President Donald Trump to create security zones and deploy peacekeepers in Syria -- possibly including Russian forces -- to enforce a faltering cease-fire as he tries to find a resolution to the more than six-year conflict.
5/2/17,AMD Stock on Course for Worst Day in More Than a Decade,Advanced Micro Devices Inc.Õs stock is on course for its worst one-day decline in more than a decade after its second-quarter forecast deflated hopes that a new range of chips will take sales from Intel Corp.
5/2/17,"Molina Replaces Family CEO, CFO in Leadership Shake-Up","Molina Healthcare Inc. will remove its top two executives in a major shake-up at what has largely been a family-run company, replacing Chief Executive Officer J. Mario Molina and Chief Financial Officer John C. Molina, who are brothers."
5/2/17,Apple CanÕt Ignore MicrosoftÕs Slick New Laptop,"AnÊexclusive look at the Surface Laptop, a $999 machine that boots up in seconds, weighs 2.76 pounds and runs a sportier version of Windows."
5/2/17,"Meet the 'Wine Whisperers,' Fancy Grape Fixers for Billionaires","According to their clients, personal wine advisersÊare Òsaving wine lives.Ó"
5/2/17,"If Anything Can Shake the FedÕs 2017 Rate Path, ItÕs These Risks","From economic fundamentals to global politics, here's what should shake up the Fed's plans"
5/2/17,Airline Leaders Lambasted at Hearing on Passenger Treatment,Lawmakers lambasted executives from United Airlines and other carriers Tuesday as the first of two congressional hearings began into the high-profile incident of police dragging a man off a flight last month.
5/2/17,HereÕs What ÔBillionsÕ Gets Wrong About the Municipal Bond Market,Not quite how it works.
5/2/17,"Matteo Renzi is back in Italian politics, for now",Despite a convincing victory he faces a tough time in parliament
5/2/17,Emmanuel Macron would be the youngest leader in French history,"Leaders of western economies are getting younger, even as their populations age"
5/2/17,The politics of Jeremy CorbynÕs beard,Britons are getting hairier but still prefer their politicians clean shaven
5/2/17,The mysterious case of the missing prime minister,"With a big lead in the polls, the Conservatives are running a content-free campaign"
5/2/17,A polygamy trial in Canada tests the limits of conjugal freedom,The case illustrates the tension between religious freedom and human rights in democracies
5/2/17,Home-sharing sites are targeting business travellers,But some road warriors will always prefer the safe option of a hotel
5/2/17,Donald Trump Gambles on Big Health-Care Victory,"The White House is pursuing a twisting path in Congress this week, yielding to Democratic demands on a major spending bill while aggressively pushing a partisan health-care measure, gambling on a big win on health but risking setbacks on both fronts."
5/2/17,Trump Preparing to Replace Top Banking Regulator,"The Trump administration, looking to make its first major imprint on U.S. banking regulators, is preparing to replace Comptroller of the Currency Thomas Curry as chief overseer of federally chartered banks."
5/2/17,Greek Austerity Deal Opens Up Potential Path Out of Bailout,"Greece and its international creditors sealed a deal Tuesday over fresh austerity measures, keeping its Û86-billion ($93.74 billion) bailout on track and clearing the way for debt-relief talks that offer the best chance in years for the battered Greek economy to begin healing."
5/2/17,"When BarclaysÕs Jes Staley Went to Bat for an In-Law, a Powerful Client Cried Foul","Jes Staley, chief executive of Barclays, angered client KKR when he interceded for his brother-in-law with potential investors, after KKRÕs purchase of the family business went sour."
5/2/17,UnitedÕs Oscar Munoz Faces Lawmakers in Wake of PassengerÕs Violent Removal,United Continental CEO Oscar Munoz and other airline executives were warned--fix customer service or face new regulations--in a House committee hearing Tuesday as fallout from a passengerÕs forced removal from a flight continued.
5/2/17,Trump Adviser Jared Kushner DidnÕt Disclose Startup Stake,"Jared Kushner, the presidentÕs son-in-law and senior adviser, didnÕt identify on his government financial disclosure form that he is currently a part-owner of a real-estate finance startup and has a number of loans from banks on properties he co-owns, according to securities filings."
5/2/17,"How Millennial Execs Can Win Over Older, Skeptical Peers","Companies are recruiting young bosses to jump-start or reinvent businesses, but those leaders often struggle to gain acceptance and trust from skeptical older colleagues."
5/2/17,China Keeps a Wary Eye on TrumpÕs Tax-Cut Plan,"China, which has tried for years to reduce business costs, is worried that TrumpÕs tax proposals will set back its global competitiveness and spur companies to invest in the U.S. instead of China."
5/2/17,Auto Makers Report Steep Sales Declines in April,"DetroitÕs auto makers signaled the U.S. auto industryÕs hot streak is rapidly cooling, reporting steep declines that include sluggish demand for the trucks and SUVs that have fueled record profits for domestic players."
5/2/17,Attacker walked 'calmly' during stabbing spree at University of Texas,Police are searching for a motive Tuesday in a series of stabbings at the University of Texas at Austin that left one student dead and three others injured.
5/2/17,"1 dead, 3 hurt in University of Texas stabbings","One person was killed and three were injured in a stabbing attack Monday afternoon on the campus of the University of Texas at Austin, officials said."
